t_ms,PWM,Presion_kPa
7820,124,42.688
7830,124,42.744
7840,124,42.738
7850,124,42.681
7860,124,42.669
7870,124,42.606
7880,124,42.569
7890,124,42.531
7900,124,42.488
7910,124,42.556
7920,124,42.669
7930,124,42.631
7940,124,42.606
7950,124,42.606
7960,124,42.544
7970,124,42.494
7980,124,42.469
7990,124,42.431
8000,123,42.525
8010,123,42.606
8020,123,42.606
8030,123,42.519
8040,123,42.538
8050,123,42.544
8060,123,42.5
8070,123,42.438
8080,123,42.369
8090,123,42.344
8100,123,42.275
8110,123,42.369
8120,123,42.413
8130,123,42.4
8140,123,42.338
8150,123,42.275
8160,123,42.238
8170,123,42.175
8180,123,42.275
8190,123,42.319
8200,123,42.269
8210,123,42.213
8220,123,42.206
8230,123,42.15
8240,123,42.1
8250,123,42.213
8260,123,42.275
8270,123,42.213
8280,123,42.144
8290,123,42.144
8300,123,42.094
8310,123,42.094
8320,123,42.2
8330,123,42.206
8340,123,42.169
8350,123,42.144
8360,123,42.081
8370,123,42.131
8380,123,42.1
8390,123,42.106
8400,123,42.05
8410,123,42.144
8420,123,42.213
8430,123,42.194
8440,123,42.144
8450,123,42.1
8460,123,42.069
8470,123,42.069
8480,123,42.144
8490,123,42.219
8500,123,42.15
8510,123,42.131
8520,123,42.081
8530,123,42.019
8540,123,42.056
8550,123,42.194
8560,123,42.175
8570,123,42.144
8580,123,42.081
8590,123,42.019
8600,123,42.031
8610,123,42.1
8620,123,42.213
8630,123,42.15
8640,123,42.156
8650,123,42.075
8660,123,42.013
8670,123,42.044
8680,123,42.175
8690,123,42.206
8700,123,42.163
8710,123,42.206
8720,123,42.206
8730,123,42.144
8740,123,42.125
8750,123,42.075
8760,123,42.031
8770,123,42.125
8780,123,42.213
8790,123,42.206
8800,123,42.144
8810,123,42.063
8820,123,42.069
8830,123,42.038
8840,123,42.144
8850,123,42.206
8860,123,42.169
8870,123,42.138
8880,123,42.075
8890,123,42.075
8900,123,42.094
8910,123,42.2
8920,123,42.213
8930,123,42.2
8940,123,42.144
8950,123,42.144
8960,123,42.069
8970,123,42.144
8980,123,42.238
8990,123,42.2
9000,123,42.206
9010,123,42.188
9020,123,42.125
9030,123,42.081
9040,123,42.138
9050,123,42.131
9060,123,42.094
9070,123,42.2
